ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
create_p-660933,2024-01-29 15:08:56+00:00,create package,p-660933,,4.607,,packages
send_p-660930,2024-01-29 15:35:19+00:00,send package,p-660930,,4.965,,packages
deliver_p-660930,2024-01-29 15:48:20+00:00,package delivered,p-660930,,4.965,,packages
create_p-660934,2024-01-29 17:20:01+00:00,create package,p-660934,,1.639,,packages
deliver_p-660931,2024-01-30 08:35:03+00:00,package delivered,p-660931,,2.81,,packages
send_p-660933,2024-01-30 08:50:48+00:00,send package,p-660933,,4.607,,packages
create_p-660935,2024-01-30 09:27:11+00:00,create package,p-660935,,6.681,,packages
deliver_p-660923,2024-01-30 10:16:09+00:00,package delivered,p-660923,,3.003,,packages
send_p-660934,2024-01-30 10:50:19+00:00,send package,p-660934,,1.639,,packages
create_p-660936,2024-01-30 12:35:39+00:00,create package,p-660936,,7.51,,packages
deliver_p-660934,2024-01-30 13:57:00+00:00,package delivered,p-660934,,1.639,,packages
fail_p-660933_256,2024-01-30 13:58:28+00:00,failed delivery,p-660933,,4.607,,packages
deliver_p-660933,2024-01-30 13:59:48+00:00,package delivered,p-660933,,4.607,,packages
send_p-660936,2024-01-30 14:45:14+00:00,send package,p-660936,,7.51,,packages
send_p-660935,2024-01-30 15:09:44+00:00,send package,p-660935,,6.681,,packages
deliver_p-660935,2024-01-30 15:55:34+00:00,package delivered,p-660935,,6.681,,packages
deliver_p-660936,2024-01-30 16:16:32+00:00,package delivered,p-660936,,7.51,,packages
send_p-660932,2024-01-30 16:57:43+00:00,send package,p-660932,,2.76,,packages
create_p-660937,2024-01-30 17:15:19+00:00,create package,p-660937,,7.188,,packages
create_p-660938,2024-01-31 09:08:43+00:00,create package,p-660938,,2.63,,packages
send_p-660937,2024-01-31 10:15:10+00:00,send package,p-660937,,7.188,,packages
create_p-660939,2024-01-31 10:23:07+00:00,create package,p-660939,,3.416,,packages
deliver_p-660932,2024-01-31 10:31:05+00:00,package delivered,p-660932,,2.76,,packages
send_p-660938,2024-01-31 10:37:58+00:00,send package,p-660938,,2.63,,packages
create_p-660940,2024-01-31 11:57:29+00:00,create package,p-660940,,1.332,,packages
send_p-660940,2024-01-31 13:25:04+00:00,send package,p-660940,,1.332,,packages
deliver_p-660937,2024-01-31 13:50:42+00:00,package delivered,p-660937,,7.188,,packages
create_p-660941,2024-01-31 14:10:45+00:00,create package,p-660941,,1.93,,packages
create_p-660942,2024-01-31 15:13:56+00:00,create package,p-660942,,0.398,,packages
create_p-660943,2024-01-31 15:56:35+00:00,create package,p-660943,,6.558,,packages
send_p-660941,2024-01-31 17:01:39+00:00,send package,p-660941,,1.93,,packages
deliver_p-660940,2024-01-31 17:33:34+00:00,package delivered,p-660940,,1.332,,packages
fail_p-660938_257,2024-01-31 18:38:13+00:00,failed delivery,p-660938,,2.63,,packages
send_p-660939,2024-01-31 19:01:28+00:00,send package,p-660939,,3.416,,packages
deliver_p-660941,2024-02-01 08:08:46+00:00,package delivered,p-660941,,1.93,,packages
send_p-660942,2024-02-01 08:22:15+00:00,send package,p-660942,,0.398,,packages
fail_p-660939_258,2024-02-01 10:05:23+00:00,failed delivery,p-660939,,3.416,,packages
fail_p-660939_259,2024-02-01 10:22:21+00:00,failed delivery,p-660939,,3.416,,packages
create_p-660944,2024-02-01 10:37:20+00:00,create package,p-660944,,2.516,,packages
create_p-660945,2024-02-01 10:54:50+00:00,create package,p-660945,,1.643,,packages
deliver_p-660938,2024-02-01 11:26:13+00:00,package delivered,p-660938,,2.63,,packages
send_p-660944,2024-02-01 11:49:15+00:00,send package,p-660944,,2.516,,packages
create_p-660946,2024-02-01 11:52:08+00:00,create package,p-660946,,5.63,,packages
send_p-660945,2024-02-01 15:13:25+00:00,send package,p-660945,,1.643,,packages
fail_p-660944_260,2024-02-01 15:17:31+00:00,failed delivery,p-660944,,2.516,,packages
create_p-660947,2024-02-01 15:25:43+00:00,create package,p-660947,,1.263,,packages
create_p-660948,2024-02-01 16:51:32+00:00,create package,p-660948,,6.403,,packages
send_p-660943,2024-02-01 16:54:29+00:00,send package,p-660943,,6.558,,packages
deliver_p-660939,2024-02-01 17:03:34+00:00,package delivered,p-660939,,3.416,,packages
deliver_p-660942,2024-02-01 17:42:22+00:00,package delivered,p-660942,,0.398,,packages
deliver_p-660944,2024-02-01 17:44:52+00:00,package delivered,p-660944,,2.516,,packages
send_p-660946,2024-02-01 17:50:31+00:00,send package,p-660946,,5.63,,packages
deliver_p-660943,2024-02-01 17:58:40+00:00,package delivered,p-660943,,6.558,,packages
create_p-660949,2024-02-02 00:00:00+00:00,create package,p-660949,,1.821,,packages
send_p-660949,2024-02-02 09:36:32+00:00,send package,p-660949,,1.821,,packages
create_p-660950,2024-02-02 10:02:38+00:00,create package,p-660950,,5.375,,packages
fail_p-660945_261,2024-02-02 10:25:06+00:00,failed delivery,p-660945,,1.643,,packages
send_p-660950,2024-02-02 11:04:13+00:00,send package,p-660950,,5.375,,packages
deliver_p-660945,2024-02-02 13:50:04+00:00,package delivered,p-660945,,1.643,,packages
create_p-660951,2024-02-02 13:57:14+00:00,create package,p-660951,,11.788,,packages
deliver_p-660949,2024-02-02 14:29:53+00:00,package delivered,p-660949,,1.821,,packages
deliver_p-660950,2024-02-02 14:40:47+00:00,package delivered,p-660950,,5.375,,packages
send_p-660948,2024-02-02 15:20:57+00:00,send package,p-660948,,6.403,,packages
fail_p-660946_262,2024-02-02 15:34:25+00:00,failed delivery,p-660946,,5.63,,packages
create_p-660952,2024-02-05 08:56:36+00:00,create package,p-660952,,3.776,,packages
send_p-660947,2024-02-05 09:11:22+00:00,send package,p-660947,,1.263,,packages
deliver_p-660947,2024-02-05 10:50:49+00:00,package delivered,p-660947,,1.263,,packages
send_p-660952,2024-02-05 10:52:26+00:00,send package,p-660952,,3.776,,packages
create_p-660953,2024-02-05 11:27:38+00:00,create package,p-660953,,3.918,,packages
deliver_p-660946,2024-02-05 12:04:50+00:00,package delivered,p-660946,,5.63,,packages
create_p-660954,2024-02-05 12:49:55+00:00,create package,p-660954,,3.14,,packages
deliver_p-660948,2024-02-05 13:05:39+00:00,package delivered,p-660948,,6.403,,packages
create_p-660955,2024-02-05 15:21:09+00:00,create package,p-660955,,1.626,,packages
create_p-660956,2024-02-05 16:55:55+00:00,create package,p-660956,,5.203,,packages
send_p-660951,2024-02-05 17:13:40+00:00,send package,p-660951,,11.788,,packages
create_p-660957,2024-02-06 08:06:10+00:00,create package,p-660957,,4.378,,packages
send_p-660956,2024-02-06 09:50:48+00:00,send package,p-660956,,5.203,,packages
create_p-660958,2024-02-06 10:20:04+00:00,create package,p-660958,,5.405,,packages
send_p-660957,2024-02-06 10:23:24+00:00,send package,p-660957,,4.378,,packages
send_p-660955,2024-02-06 10:41:48+00:00,send package,p-660955,,1.626,,packages
send_p-660954,2024-02-06 10:42:35+00:00,send package,p-660954,,3.14,,packages
deliver_p-660956,2024-02-06 10:55:48+00:00,package delivered,p-660956,,5.203,,packages
send_p-660958,2024-02-06 11:51:19+00:00,send package,p-660958,,5.405,,packages
send_p-660953,2024-02-06 11:52:28+00:00,send package,p-660953,,3.918,,packages
create_p-660959,2024-02-06 12:19:19+00:00,create package,p-660959,,0.849,,packages
create_p-660960,2024-02-06 13:17:57+00:00,create package,p-660960,,3.213,,packages
deliver_p-660957,2024-02-06 13:48:09+00:00,package delivered,p-660957,,4.378,,packages
deliver_p-660951,2024-02-06 14:23:14+00:00,package delivered,p-660951,,11.788,,packages
deliver_p-660952,2024-02-06 14:36:08+00:00,package delivered,p-660952,,3.776,,packages
create_p-660961,2024-02-06 15:31:22+00:00,create package,p-660961,,2.345,,packages
create_p-660962,2024-02-06 15:58:08+00:00,create package,p-660962,,4.631,,packages
deliver_p-660954,2024-02-06 15:59:05+00:00,package delivered,p-660954,,3.14,,packages
deliver_p-660955,2024-02-06 16:43:36+00:00,package delivered,p-660955,,1.626,,packages
send_p-660962,2024-02-06 19:04:46+00:00,send package,p-660962,,4.631,,packages
create_p-660963,2024-02-07 00:00:00+00:00,create package,p-660963,,9.619,,packages
deliver_p-660962,2024-02-07 11:20:56+00:00,package delivered,p-660962,,4.631,,packages
send_p-660960,2024-02-07 11:40:33+00:00,send package,p-660960,,3.213,,packages
deliver_p-660958,2024-02-07 11:47:03+00:00,package delivered,p-660958,,5.405,,packages
send_p-660961,2024-02-07 11:47:42+00:00,send package,p-660961,,2.345,,packages
send_p-660959,2024-02-07 11:55:57+00:00,send package,p-660959,,0.849,,packages
deliver_p-660953,2024-02-07 12:48:11+00:00,package delivered,p-660953,,3.918,,packages
create_p-660964,2024-02-07 14:47:15+00:00,create package,p-660964,,1.931,,packages
deliver_p-660959,2024-02-07 15:20:17+00:00,package delivered,p-660959,,0.849,,packages
create_p-660965,2024-02-07 15:47:17+00:00,create package,p-660965,,5.228,,packages
send_p-660964,2024-02-07 15:50:07+00:00,send package,p-660964,,1.931,,packages
send_p-660965,2024-02-07 17:41:52+00:00,send package,p-660965,,5.228,,packages
send_p-660963,2024-02-07 19:00:28+00:00,send package,p-660963,,9.619,,packages
deliver_p-660965,2024-02-07 19:39:48+00:00,package delivered,p-660965,,5.228,,packages
deliver_p-660963,2024-02-08 08:43:24+00:00,package delivered,p-660963,,9.619,,packages
deliver_p-660961,2024-02-08 10:24:06+00:00,package delivered,p-660961,,2.345,,packages
fail_p-660960_263,2024-02-08 10:47:36+00:00,failed delivery,p-660960,,3.213,,packages
deliver_p-660964,2024-02-08 10:59:38+00:00,package delivered,p-660964,,1.931,,packages
create_p-660966,2024-02-08 11:05:24+00:00,create package,p-660966,,3.194,,packages
deliver_p-660960,2024-02-08 14:05:00+00:00,package delivered,p-660960,,3.213,,packages
create_p-660967,2024-02-08 15:06:57+00:00,create package,p-660967,,4.115,,packages
send_p-660966,2024-02-08 16:41:10+00:00,send package,p-660966,,3.194,,packages
create_p-660968,2024-02-08 17:22:08+00:00,create package,p-660968,,7.261,,packages
create_p-660969,2024-02-09 09:06:58+00:00,create package,p-660969,,4.35,,packages
send_p-660967,2024-02-09 10:23:03+00:00,send package,p-660967,,4.115,,packages
create_p-660970,2024-02-09 10:33:58+00:00,create package,p-660970,,4.579,,packages
send_p-660968,2024-02-09 14:33:37+00:00,send package,p-660968,,7.261,,packages
create_p-660971,2024-02-09 15:37:39+00:00,create package,p-660971,,3.207,,packages
deliver_p-660966,2024-02-09 15:45:17+00:00,package delivered,p-660966,,3.194,,packages
create_p-660972,2024-02-09 16:48:43+00:00,create package,p-660972,,7.277,,packages
send_p-660970,2024-02-09 16:56:45+00:00,send package,p-660970,,4.579,,packages
deliver_p-660967,2024-02-09 20:33:55+00:00,package delivered,p-660967,,4.115,,packages
send_p-660971,2024-02-09 21:57:13+00:00,send package,p-660971,,3.207,,packages
create_p-660973,2024-02-12 00:00:00+00:00,create package,p-660973,,3.302,,packages
deliver_p-660968,2024-02-12 09:59:18+00:00,package delivered,p-660968,,7.261,,packages
send_p-660973,2024-02-12 10:42:27+00:00,send package,p-660973,,3.302,,packages
create_p-660974,2024-02-12 11:00:45+00:00,create package,p-660974,,3.496,,packages
send_p-660969,2024-02-12 11:02:59+00:00,send package,p-660969,,4.35,,packages
fail_p-660973_264,2024-02-12 11:50:00+00:00,failed delivery,p-660973,,3.302,,packages
deliver_p-660973,2024-02-12 11:52:06+00:00,package delivered,p-660973,,3.302,,packages
create_p-660975,2024-02-12 12:20:14+00:00,create package,p-660975,,6.961,,packages
deliver_p-660971,2024-02-12 15:01:40+00:00,package delivered,p-660971,,3.207,,packages
create_p-660976,2024-02-12 15:51:17+00:00,create package,p-660976,,0.966,,packages
send_p-660972,2024-02-12 16:11:33+00:00,send package,p-660972,,7.277,,packages
create_p-660977,2024-02-12 16:29:32+00:00,create package,p-660977,,6.233,,packages
deliver_p-660970,2024-02-12 16:30:44+00:00,package delivered,p-660970,,4.579,,packages
deliver_p-660972,2024-02-12 16:40:54+00:00,package delivered,p-660972,,7.277,,packages
create_p-660978,2024-02-13 08:37:47+00:00,create package,p-660978,,5.083,,packages
send_p-660978,2024-02-13 10:03:57+00:00,send package,p-660978,,5.083,,packages
fail_p-660969_265,2024-02-13 10:43:19+00:00,failed delivery,p-660969,,4.35,,packages
send_p-660974,2024-02-13 10:44:17+00:00,send package,p-660974,,3.496,,packages
send_p-660975,2024-02-13 10:53:29+00:00,send package,p-660975,,6.961,,packages
create_p-660979,2024-02-13 10:57:04+00:00,create package,p-660979,,11.484,,packages
send_p-660976,2024-02-13 13:41:59+00:00,send package,p-660976,,0.966,,packages
send_p-660979,2024-02-13 14:44:36+00:00,send package,p-660979,,11.484,,packages
fail_p-660969_266,2024-02-13 16:07:26+00:00,failed delivery,p-660969,,4.35,,packages
deliver_p-660975,2024-02-13 16:30:13+00:00,package delivered,p-660975,,6.961,,packages
send_p-660977,2024-02-14 08:33:27+00:00,send package,p-660977,,6.233,,packages
deliver_p-660976,2024-02-14 08:46:33+00:00,package delivered,p-660976,,0.966,,packages
create_p-660980,2024-02-14 09:45:30+00:00,create package,p-660980,,0.923,,packages
create_p-660981,2024-02-14 09:53:15+00:00,create package,p-660981,,4.228,,packages
deliver_p-660978,2024-02-14 11:27:44+00:00,package delivered,p-660978,,5.083,,packages
send_p-660981,2024-02-14 11:39:44+00:00,send package,p-660981,,4.228,,packages
deliver_p-660974,2024-02-14 11:54:57+00:00,package delivered,p-660974,,3.496,,packages
create_p-660982,2024-02-14 12:10:12+00:00,create package,p-660982,,4.482,,packages
fail_p-660979_267,2024-02-14 12:14:28+00:00,failed delivery,p-660979,,11.484,,packages
send_p-660982,2024-02-14 13:46:49+00:00,send package,p-660982,,4.482,,packages
fail_p-660969_268,2024-02-14 14:23:16+00:00,failed delivery,p-660969,,4.35,,packages
create_p-660983,2024-02-14 14:48:41+00:00,create package,p-660983,,2.572,,packages
send_p-660983,2024-02-14 16:47:22+00:00,send package,p-660983,,2.572,,packages
deliver_p-660979,2024-02-14 17:10:45+00:00,package delivered,p-660979,,11.484,,packages
create_p-660984,2024-02-14 17:14:13+00:00,create package,p-660984,,1.22,,packages
send_p-660980,2024-02-14 17:26:06+00:00,send package,p-660980,,0.923,,packages
deliver_p-660981,2024-02-14 17:33:11+00:00,package delivered,p-660981,,4.228,,packages
create_p-660985,2024-02-14 17:57:16+00:00,create package,p-660985,,6.115,,packages
deliver_p-660980,2024-02-14 17:57:23+00:00,package delivered,p-660980,,0.923,,packages
deliver_p-660977,2024-02-15 09:11:17+00:00,package delivered,p-660977,,6.233,,packages
deliver_p-660982,2024-02-15 10:11:45+00:00,package delivered,p-660982,,4.482,,packages
fail_p-660969_269,2024-02-15 10:14:59+00:00,failed delivery,p-660969,,4.35,,packages
deliver_p-660969,2024-02-15 11:49:56+00:00,package delivered,p-660969,,4.35,,packages
send_p-660985,2024-02-15 14:35:06+00:00,send package,p-660985,,6.115,,packages
deliver_p-660983,2024-02-15 14:44:51+00:00,package delivered,p-660983,,2.572,,packages
create_p-660986,2024-02-15 14:56:02+00:00,create package,p-660986,,5.16,,packages
send_p-660984,2024-02-15 15:53:55+00:00,send package,p-660984,,1.22,,packages
create_p-660987,2024-02-15 17:13:06+00:00,create package,p-660987,,0.56,,packages
create_p-660988,2024-02-15 17:34:49+00:00,create package,p-660988,,3.993,,packages
fail_p-660985_270,2024-02-15 20:30:36+00:00,failed delivery,p-660985,,6.115,,packages
send_p-660988,2024-02-16 09:02:01+00:00,send package,p-660988,,3.993,,packages
fail_p-660984_271,2024-02-16 10:14:32+00:00,failed delivery,p-660984,,1.22,,packages
send_p-660986,2024-02-16 10:53:51+00:00,send package,p-660986,,5.16,,packages
create_p-660989,2024-02-16 11:00:25+00:00,create package,p-660989,,1.629,,packages
send_p-660987,2024-02-16 11:53:25+00:00,send package,p-660987,,0.56,,packages
create_p-660990,2024-02-16 12:25:37+00:00,create package,p-660990,,6.04,,packages
deliver_p-660984,2024-02-16 12:47:28+00:00,package delivered,p-660984,,1.22,,packages
send_p-660989,2024-02-16 15:16:33+00:00,send package,p-660989,,1.629,,packages
fail_p-660988_272,2024-02-16 16:18:16+00:00,failed delivery,p-660988,,3.993,,packages
deliver_p-660985,2024-02-16 16:42:35+00:00,package delivered,p-660985,,6.115,,packages
deliver_p-660986,2024-02-16 18:47:28+00:00,package delivered,p-660986,,5.16,,packages
deliver_p-660987,2024-02-16 18:49:17+00:00,package delivered,p-660987,,0.56,,packages
create_p-660991,2024-02-17 00:00:00+00:00,create package,p-660991,,2.892,,packages
deliver_p-660988,2024-02-19 08:42:49+00:00,package delivered,p-660988,,3.993,,packages
send_p-660990,2024-02-19 09:09:15+00:00,send package,p-660990,,6.04,,packages
deliver_p-660990,2024-02-19 09:26:19+00:00,package delivered,p-660990,,6.04,,packages
deliver_p-660989,2024-02-19 09:43:50+00:00,package delivered,p-660989,,1.629,,packages
create_p-660992,2024-02-19 11:54:44+00:00,create package,p-660992,,9.165,,packages
send_p-660991,2024-02-19 16:14:05+00:00,send package,p-660991,,2.892,,packages
create_p-660993,2024-02-19 17:10:06+00:00,create package,p-660993,,5.59,,packages
deliver_p-660991,2024-02-20 09:20:59+00:00,package delivered,p-660991,,2.892,,packages
send_p-660992,2024-02-20 09:49:27+00:00,send package,p-660992,,9.165,,packages
create_p-660994,2024-02-20 09:52:25+00:00,create package,p-660994,,2.488,,packages
create_p-660995,2024-02-20 11:08:53+00:00,create package,p-660995,,1.987,,packages
create_p-660996,2024-02-20 12:00:36+00:00,create package,p-660996,,4.582,,packages
create_p-660997,2024-02-20 12:44:45+00:00,create package,p-660997,,1.48,,packages
create_p-660998,2024-02-20 13:12:57+00:00,create package,p-660998,,4.944,,packages
send_p-660993,2024-02-20 14:24:20+00:00,send package,p-660993,,5.59,,packages
send_p-660994,2024-02-20 14:39:26+00:00,send package,p-660994,,2.488,,packages
create_p-660999,2024-02-20 16:31:05+00:00,create package,p-660999,,1.948,,packages
send_p-660995,2024-02-20 16:48:02+00:00,send package,p-660995,,1.987,,packages
fail_p-660995_273,2024-02-20 16:48:17+00:00,failed delivery,p-660995,,1.987,,packages
deliver_p-660995,2024-02-20 16:58:52+00:00,package delivered,p-660995,,1.987,,packages
create_p-661000,2024-02-20 17:12:04+00:00,create package,p-661000,,2.643,,packages
send_p-661000,2024-02-20 17:36:53+00:00,send package,p-661000,,2.643,,packages
create_p-661001,2024-02-20 18:01:57+00:00,create package,p-661001,,0.2,,packages
create_p-661002,2024-02-20 18:04:47+00:00,create package,p-661002,,4.757,,packages
deliver_p-660993,2024-02-20 19:09:18+00:00,package delivered,p-660993,,5.59,,packages
deliver_p-661000,2024-02-21 09:49:40+00:00,package delivered,p-661000,,2.643,,packages
send_p-660999,2024-02-21 10:01:42+00:00,send package,p-660999,,1.948,,packages
create_p-661003,2024-02-21 10:02:18+00:00,create package,p-661003,,5.838,,packages
send_p-661003,2024-02-21 10:13:00+00:00,send package,p-661003,,5.838,,packages
deliver_p-660994,2024-02-21 10:16:15+00:00,package delivered,p-660994,,2.488,,packages
send_p-660997,2024-02-21 11:13:52+00:00,send package,p-660997,,1.48,,packages
deliver_p-660997,2024-02-21 11:29:36+00:00,package delivered,p-660997,,1.48,,packages
deliver_p-660992,2024-02-21 11:46:45+00:00,package delivered,p-660992,,9.165,,packages
send_p-661001,2024-02-21 12:54:17+00:00,send package,p-661001,,0.2,,packages
create_p-661004,2024-02-21 13:40:19+00:00,create package,p-661004,,6.817,,packages
send_p-661004,2024-02-21 13:41:10+00:00,send package,p-661004,,6.817,,packages
send_p-660998,2024-02-21 14:10:33+00:00,send package,p-660998,,4.944,,packages
send_p-660996,2024-02-21 14:42:43+00:00,send package,p-660996,,4.582,,packages
fail_p-661004_274,2024-02-21 15:22:14+00:00,failed delivery,p-661004,,6.817,,packages
fail_p-661001_275,2024-02-21 15:32:41+00:00,failed delivery,p-661001,,0.2,,packages
deliver_p-660996,2024-02-21 16:03:58+00:00,package delivered,p-660996,,4.582,,packages
deliver_p-661003,2024-02-21 16:31:39+00:00,package delivered,p-661003,,5.838,,packages
create_p-661005,2024-02-21 17:39:40+00:00,create package,p-661005,,4.924,,packages
deliver_p-661001,2024-02-21 20:43:29+00:00,package delivered,p-661001,,0.2,,packages
deliver_p-660999,2024-02-21 20:51:27+00:00,package delivered,p-660999,,1.948,,packages
create_p-661006,2024-02-22 00:00:00+00:00,create package,p-661006,,5.015,,packages
send_p-661006,2024-02-22 08:10:31+00:00,send package,p-661006,,5.015,,packages
deliver_p-661006,2024-02-22 08:15:49+00:00,package delivered,p-661006,,5.015,,packages
send_p-661002,2024-02-22 09:24:32+00:00,send package,p-661002,,4.757,,packages
deliver_p-661002,2024-02-22 09:58:15+00:00,package delivered,p-661002,,4.757,,packages
fail_p-661004_276,2024-02-22 11:11:16+00:00,failed delivery,p-661004,,6.817,,packages
create_p-661007,2024-02-22 12:52:50+00:00,create package,p-661007,,1.53,,packages
deliver_p-660998,2024-02-22 13:39:18+00:00,package delivered,p-660998,,4.944,,packages
send_p-661005,2024-02-22 14:48:47+00:00,send package,p-661005,,4.924,,packages
create_p-661008,2024-02-22 15:20:08+00:00,create package,p-661008,,2.811,,packages
create_p-661009,2024-02-22 18:00:43+00:00,create package,p-661009,,7.005,,packages
send_p-661008,2024-02-22 20:44:23+00:00,send package,p-661008,,2.811,,packages
deliver_p-661005,2024-02-22 21:57:55+00:00,package delivered,p-661005,,4.924,,packages
send_p-661007,2024-02-23 11:06:00+00:00,send package,p-661007,,1.53,,packages
create_p-661010,2024-02-23 11:18:50+00:00,create package,p-661010,,5.006,,packages
deliver_p-661007,2024-02-23 11:23:41+00:00,package delivered,p-661007,,1.53,,packages
send_p-661009,2024-02-23 11:37:01+00:00,send package,p-661009,,7.005,,packages
deliver_p-661004,2024-02-23 13:11:17+00:00,package delivered,p-661004,,6.817,,packages
deliver_p-661009,2024-02-23 14:07:19+00:00,package delivered,p-661009,,7.005,,packages
send_p-661010,2024-02-23 15:42:36+00:00,send package,p-661010,,5.006,,packages
create_p-661011,2024-02-23 16:27:36+00:00,create package,p-661011,,3.892,,packages
create_p-661012,2024-02-23 19:17:50+00:00,create package,p-661012,,6.256,,packages
deliver_p-661008,2024-02-26 12:31:51+00:00,package delivered,p-661008,,2.811,,packages
create_p-661013,2024-02-26 13:42:34+00:00,create package,p-661013,,0.667,,packages
create_p-661014,2024-02-26 14:43:46+00:00,create package,p-661014,,4.005,,packages
send_p-661011,2024-02-26 15:18:37+00:00,send package,p-661011,,3.892,,packages
create_p-661015,2024-02-26 15:46:38+00:00,create package,p-661015,,3.875,,packages
deliver_p-661010,2024-02-26 17:39:54+00:00,package delivered,p-661010,,5.006,,packages
send_p-661014,2024-02-26 17:45:16+00:00,send package,p-661014,,4.005,,packages
send_p-661015,2024-02-26 18:41:59+00:00,send package,p-661015,,3.875,,packages
create_p-661016,2024-02-26 20:06:49+00:00,create package,p-661016,,2.13,,packages
send_p-661013,2024-02-26 22:18:00+00:00,send package,p-661013,,0.667,,packages
create_p-661017,2024-02-27 00:00:00+00:00,create package,p-661017,,1.406,,packages
deliver_p-661011,2024-02-27 09:37:01+00:00,package delivered,p-661011,,3.892,,packages
deliver_p-661015,2024-02-27 09:54:32+00:00,package delivered,p-661015,,3.875,,packages
create_p-661018,2024-02-27 10:01:21+00:00,create package,p-661018,,4.894,,packages
send_p-661012,2024-02-27 10:21:14+00:00,send package,p-661012,,6.256,,packages
send_p-661017,2024-02-27 10:47:42+00:00,send package,p-661017,,1.406,,packages
deliver_p-661017,2024-02-27 11:54:19+00:00,package delivered,p-661017,,1.406,,packages
deliver_p-661014,2024-02-27 11:58:33+00:00,package delivered,p-661014,,4.005,,packages
create_p-661019,2024-02-27 14:12:38+00:00,create package,p-661019,,3.224,,packages
send_p-661016,2024-02-27 14:22:26+00:00,send package,p-661016,,2.13,,packages
send_p-661018,2024-02-27 14:58:45+00:00,send package,p-661018,,4.894,,packages
create_p-661020,2024-02-27 15:24:46+00:00,create package,p-661020,,3.118,,packages
send_p-661020,2024-02-27 15:38:40+00:00,send package,p-661020,,3.118,,packages
create_p-661021,2024-02-27 16:14:06+00:00,create package,p-661021,,2.505,,packages
deliver_p-661016,2024-02-27 16:59:01+00:00,package delivered,p-661016,,2.13,,packages
deliver_p-661018,2024-02-27 17:01:30+00:00,package delivered,p-661018,,4.894,,packages
deliver_p-661012,2024-02-27 18:07:07+00:00,package delivered,p-661012,,6.256,,packages
deliver_p-661013,2024-02-27 20:43:02+00:00,package delivered,p-661013,,0.667,,packages
create_p-661022,2024-02-28 08:38:14+00:00,create package,p-661022,,1.366,,packages
send_p-661022,2024-02-28 10:14:29+00:00,send package,p-661022,,1.366,,packages
create_p-661023,2024-02-28 10:26:48+00:00,create package,p-661023,,1.707,,packages
deliver_p-661020,2024-02-28 11:18:47+00:00,package delivered,p-661020,,3.118,,packages
send_p-661021,2024-02-28 11:19:56+00:00,send package,p-661021,,2.505,,packages
deliver_p-661022,2024-02-28 11:24:02+00:00,package delivered,p-661022,,1.366,,packages
send_p-661023,2024-02-28 11:45:56+00:00,send package,p-661023,,1.707,,packages
create_p-661024,2024-02-28 11:50:00+00:00,create package,p-661024,,2.267,,packages
send_p-661019,2024-02-28 12:56:34+00:00,send package,p-661019,,3.224,,packages
create_p-661025,2024-02-28 15:06:04+00:00,create package,p-661025,,2.468,,packages
create_p-661026,2024-02-28 16:34:16+00:00,create package,p-661026,,5.878,,packages
deliver_p-661023,2024-02-28 17:11:24+00:00,package delivered,p-661023,,1.707,,packages
deliver_p-661019,2024-02-28 20:46:01+00:00,package delivered,p-661019,,3.224,,packages
send_p-661025,2024-02-29 09:01:44+00:00,send package,p-661025,,2.468,,packages
create_p-661027,2024-02-29 09:30:52+00:00,create package,p-661027,,8.023,,packages
send_p-661026,2024-02-29 10:17:57+00:00,send package,p-661026,,5.878,,packages
send_p-661024,2024-02-29 10:29:40+00:00,send package,p-661024,,2.267,,packages
deliver_p-661021,2024-02-29 11:43:46+00:00,package delivered,p-661021,,2.505,,packages
create_p-661028,2024-02-29 12:00:56+00:00,create package,p-661028,,1.998,,packages
send_p-661028,2024-02-29 12:23:12+00:00,send package,p-661028,,1.998,,packages
send_p-661027,2024-02-29 12:27:16+00:00,send package,p-661027,,8.023,,packages
deliver_p-661028,2024-02-29 14:15:13+00:00,package delivered,p-661028,,1.998,,packages
create_p-661029,2024-02-29 14:28:00+00:00,create package,p-661029,,5.635,,packages
send_p-661029,2024-02-29 16:11:50+00:00,send package,p-661029,,5.635,,packages
deliver_p-661025,2024-02-29 16:36:54+00:00,package delivered,p-661025,,2.468,,packages
create_p-661030,2024-02-29 16:41:26+00:00,create package,p-661030,,1.573,,packages
create_p-661031,2024-02-29 17:43:07+00:00,create package,p-661031,,5.035,,packages
create_p-661032,2024-03-01 10:32:15+00:00,create package,p-661032,,2.008,,packages
send_p-661031,2024-03-01 11:11:20+00:00,send package,p-661031,,5.035,,packages
create_p-661033,2024-03-01 11:40:45+00:00,create package,p-661033,,2.726,,packages
create_p-661034,2024-03-01 12:32:03+00:00,create package,p-661034,,4.831,,packages
deliver_p-661026,2024-03-01 12:44:45+00:00,package delivered,p-661026,,5.878,,packages
deliver_p-661024,2024-03-01 13:05:26+00:00,package delivered,p-661024,,2.267,,packages
send_p-661032,2024-03-01 13:26:14+00:00,send package,p-661032,,2.008,,packages
fail_p-661031_277,2024-03-01 13:51:56+00:00,failed delivery,p-661031,,5.035,,packages
deliver_p-661029,2024-03-01 14:10:21+00:00,package delivered,p-661029,,5.635,,packages
send_p-661034,2024-03-01 15:13:44+00:00,send package,p-661034,,4.831,,packages
fail_p-661032_278,2024-03-01 15:31:09+00:00,failed delivery,p-661032,,2.008,,packages
